video_id,channel_id,channel_title,niche,title,view_count,like_count,comment_count,duration_seconds,engagement_rate,day_of_week,hour_of_day,duration_category,channel_median_views,performance_ratio,performance_label,title_length,word_count,has_number,has_dollar,has_rupee,has_question,has_exclamation,has_vs,has_challenge,has_hours,has_last,has_win,has_free,has_extreme,has_best,has_worst,has_every,has_first,has_only,has_never,has_days,has_review,has_how,has_why,has_what,duration_encoded
Nxc5xt5CWgI,19,Jeff Nippard,fitness,"I Quizzed 100,000 People On Fitness: Are You Smarter Than Average?",1075723,32009,1207,1305,3.087783751021406,3,15,long,5929106.0,0.18143089362882026,Low,66,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LrDJXIQ_-eg,19,Jeff Nippard,fitness,How Strong Should You Be? (Noob To Freak),6426930,146456,9195,840,2.4218561583835516,1,16,long,5929106.0,1.0839627424438019,High,41,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
PM8kiHcAD7Q,19,Jeff Nippard,fitness,"What To Eat Before, During & After Training For Max Muscle Growth",3840797,112244,2329,808,2.9830527361899106,3,14,long,5929106.0,0.6477868670251468,Medium,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
crPb62o-z_E,19,Jeff Nippard,fitness,The Worst Cardio Mistakes Everyone Makes For Fat Loss (Avoid These),7241614,169803,4591,807,2.408220045973177,3,14,long,5929106.0,1.2213669312034563,High,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
J9ZBRuY43xs,19,Jeff Nippard,fitness,John Meadows: Bigger Than Bodybuilding 🕊️,524717,47096,2350,498,9.42336535694479,1,13,medium,5929106.0,0.0884985021350605,Low,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lu_BObG6dj8,19,Jeff Nippard,fitness,How To Build Muscle (Explained In 5 Levels),9295109,273414,7621,1315,3.023471806516739,3,15,long,5929106.0,1.5677083526589,High,43,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
qVek72z3F1U,19,Jeff Nippard,fitness,The Smartest Push Pull Legs Routine (Fully Explained),9787899,217275,4710,1145,2.267953520975237,0,14,long,5929106.0,1.650822063225046,High,53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8HVdLMnr40M,19,Jeff Nippard,fitness,Refeeds & Diet Breaks: The Most Misunderstood Fat Loss Tools,2244391,67173,1953,839,3.0799446264042225,4,16,long,5929106.0,0.37853784364792936,Low,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
EHsW37g2uGU,19,Jeff Nippard,fitness,What Does RPE 10 Really Look Like?,321499,14048,1089,608,4.708257257409821,2,13,long,5929106.0,0.05422385769456643,Low,34,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
deDlhPmT2SY,19,Jeff Nippard,fitness,How To Tell If You're Training Hard Enough (Using Science),4109332,104880,3597,1082,2.639772108946174,0,15,long,5929106.0,0.6930778434387916,Medium,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
KG4Lwg4eSjg,20,ATHLEAN-X™,fitness,Build Muscle With Pull Ups!,428361,7479,86,19,1.766033789257192,4,20,short,415314.5,1.0314135432304916,High,27,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_M0mJjxDI68,20,ATHLEAN-X™,fitness,1-2 Inches Is All You Need for a Better Bench Press,371511,11651,163,54,3.1799865952825086,4,19,short,415314.5,0.8945293265705868,Medium,51,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4hHtTUop5JU,20,ATHLEAN-X™,fitness,The Most EFFECTIVE Way to Get Abs in 2026,4107216,12350,423,460,0.3109892442958929,6,19,medium,415314.5,9.889411518259054,Viral,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7DBfO_hzDVc,20,ATHLEAN-X™,fitness,The Fastest Way to Get GREAT at Pullups (GUARANTEED!),165073,9024,264,387,5.626601564156465,0,16,medium,415314.5,0.3974650535919165,Low,53,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
_p4yucKcE2M,20,ATHLEAN-X™,fitness,Body Transformation Timelapse (AI or NOT?),134959,3626,170,96,2.8127060811061138,4,17,short,415314.5,0.32495614769048514,Low,42,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qBpNeNljzM8,20,ATHLEAN-X™,fitness,Do These 5 Exercises Every Day Before It’s Too Late,470530,24624,590,400,5.358638131468769,6,18,medium,415314.5,1.1329486449425676,High,51,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
lJteNTQC51A,20,ATHLEAN-X™,fitness,Arm Workout at Gold’s Gym Venice (ATHLEAN X | Andrew Huberman),626778,4111,216,1276,0.6903560750377327,3,18,long,415314.5,1.5091647414188525,High,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
sHSY0Ao8QHs,20,ATHLEAN-X™,fitness,The RIGHT Way To  Do Face Pulls (Feat. Andrew Huberman),307056,5443,122,56,1.8123729873378145,2,15,short,415314.5,0.7393336856767582,Medium,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71VE3ssaJuQ,20,ATHLEAN-X™,fitness,How To ACTUALLY Do Lunges (Feat. The “Rock”),477355,7198,123,44,1.5336594358496298,3,15,short,415314.5,1.1493819743832685,High,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hrJU4EFsDF8,20,ATHLEAN-X™,fitness,Fix Rhomboid Pain Now (Shoulder Blade Knots!),758592,6290,178,377,0.8526322450012656,0,16,medium,415314.5,1.826548314590509,High,45,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7MMFDT2tR0A,20,ATHLEAN-X™,fitness,ATHLEAN-X ™ | Andrew Huberman Training Live,481928,6391,148,28,1.3568416858949885,5,21,short,415314.5,1.1603929070619976,High,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LmEWj_PPRsk,20,ATHLEAN-X™,fitness,If You Can’t Do This Your Shoulders Are Screwed,493948,18758,131,53,3.8240867459732604,2,20,short,415314.5,1.189334829388331,High,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPtmGRsWMo4,20,ATHLEAN-X™,fitness,The BEST and WORST Cardio for Fat Loss (SURPRISE!),211454,6754,519,602,3.4395187605814974,0,17,long,415314.5,0.5091418671873965,Medium,50,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Ms4KcMab-DU,20,ATHLEAN-X™,fitness,How To ACTUALLY Develop Your Biceps,1586412,29313,319,58,1.8678628250416662,3,16,short,415314.5,3.819784765521069,Viral,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bi-BU8TBidc,20,ATHLEAN-X™,fitness,The BEST Back Exercise You HAVEN’T Tried,142530,2383,39,22,1.6992913772539113,1,18,short,415314.5,0.3431857062539353,Low,40,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1uu4E8xtY7M,20,ATHLEAN-X™,fitness,"Can't Lose Your ""Love Handles""? (THIS ALWAYS WORKS)",263870,8507,371,657,3.3645355667563575,6,15,long,415314.5,0.6353498372919799,Medium,51,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JCIL4Oe0_lY,20,ATHLEAN-X™,fitness,The ONLY Forearm Exercise You Need…,332974,4880,88,19,1.4920083850390722,3,16,short,415314.5,0.801739404716185,Medium,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
vNYBlnfA9dU,20,ATHLEAN-X™,fitness,The BEST Meal Plan to Lose Fat Faster (EAT THIS WAY!),544922,16307,874,1244,3.1529283090056923,6,17,long,415314.5,1.3120707319392895,High,53,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
QtVvhEeHKcI,20,ATHLEAN-X™,fitness,"How to Lose Stubborn Belly Fat Much Faster (NO, SERIOUSLY!)",902437,12296,577,744,1.4264707674884785,6,15,long,415314.5,2.1729002960407113,High,59,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
--xpa4zE0TQ,20,ATHLEAN-X™,fitness,How to Make Pullups MUCH Easier,539594,13195,285,74,2.4981745534605646,2,15,short,415314.5,1.299241899813274,High,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EO9Z1PezSxE,20,ATHLEAN-X™,fitness,The #1 Workout To Grow WIDER Shoulders Fast!,376196,12755,296,406,3.4692022243724017,6,17,medium,415314.5,0.905809934399112,Medium,44,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HGPSVvfJWOk,20,ATHLEAN-X™,fitness,7 Exercises You MUST Pass (Or You’re Aging Too Fast),631155,20079,1236,833,3.3771419065047414,0,16,long,415314.5,1.5197037425854383,High,52,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
wHag9mrGXTQ,20,ATHLEAN-X™,fitness,STOP Doing Barbell Rows Like This!,373899,6887,96,36,1.8676166558348646,1,16,short,415314.5,0.9002791860144541,Medium,34,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x4Oht5bztsk,20,ATHLEAN-X™,fitness,How Good is Your Mobility REALLY?,281840,9135,129,76,3.2869713312517743,3,16,short,415314.5,0.6786182519512322,Medium,33,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
H6jCT8IkZpA,20,ATHLEAN-X™,fitness,Do This DAILY for A Flatter Stomach (GUARANTEED),783959,25867,650,456,3.382447296350957,6,18,medium,415314.5,1.8876273282054925,High,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PiyccZSkU2o,20,ATHLEAN-X™,fitness,Do This Exercise EVERY Day to Build Muscle (SKINNY GUYS!),430350,13693,589,670,3.3186940862088994,0,16,long,415314.5,1.0362026849532102,High,57,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
R8X-gXpe9C0,20,ATHLEAN-X™,fitness,The BEST Workout for Beginners,251323,9480,83,107,3.80506360341075,4,18,short,415314.5,0.6051389970733023,Medium,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kHXBL5BTIus,20,ATHLEAN-X™,fitness,The 10 Most EFFECTIVE Bodyweight Exercises for Building Muscle,346150,12961,277,726,3.8243536039289325,6,19,long,415314.5,0.8334647598386283,Medium,62,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2rWlgFDpebY,20,ATHLEAN-X™,fitness,How to Fix Tight Shoulders in 60 Seconds,242586,6929,113,62,2.902888047950005,4,18,short,415314.5,0.5841019275753676,Medium,40,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OcJ_BRphhl4,20,ATHLEAN-X™,fitness,The Biggest Workout Mistake (MEN vs WOMEN),128653,2636,96,47,2.12354161970572,1,16,short,415314.5,0.30977247363142874,Low,42,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crcHvDs-YoU,20,ATHLEAN-X™,fitness,7 Minute Home Ab Workout (#1 RANKED),280125,11246,115,81,4.055689424364123,6,18,short,415314.5,0.674488851219979,Medium,36,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILlTcna0hpE,20,ATHLEAN-X™,fitness,The Chest & Back Workout That SLAYS You in Just 30 Minutes!,120945,4486,127,687,3.814130389846625,0,18,long,415314.5,0.29121304457224584,Low,59,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9LnuSq9D49w,20,ATHLEAN-X™,fitness,STOP Doing This Triceps Exercise Like This!,297625,4715,107,15,1.620159596808064,4,21,short,415314.5,0.7166255933756226,Medium,43,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Zwq8C3cfyk,20,ATHLEAN-X™,fitness,The ONLY 10 Exercises You Ever Need (DORIAN YATES),246243,6276,455,901,2.7334787181767606,0,17,long,415314.5,0.5929073027789783,Medium,50,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
F8iAB5raMO8,20,ATHLEAN-X™,fitness,How Fit Are You REALLY? (7 Tests),1838646,76802,1629,119,4.265693341730817,3,16,short,415314.5,4.427117281000302,Viral,33,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DUyMIsbhXXs,20,ATHLEAN-X™,fitness,The 8 Worst Exercises Ever (PLEASE STOP!),382448,13691,626,742,3.743515458310672,6,17,long,415314.5,0.9208635865109454,Medium,41,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
egxa3qaYwNA,20,ATHLEAN-X™,fitness,Stop Shoulder Pressing Like This!,336766,4799,139,25,1.4663000421657768,0,19,short,415314.5,0.8108698347878536,Medium,33,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z9coUrfcI0s,20,ATHLEAN-X™,fitness,Mike Mentzer’s Greatest Shoulder Exercise,238046,5110,130,39,2.201255219579409,3,20,short,415314.5,0.5731704527532749,Medium,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c1R1zPceyM,20,ATHLEAN-X™,fitness,9 Minute Daily Ab Workout That Flat Out Works! (FOLLOW ALONG),217144,8629,274,625,4.10004421029363,6,19,long,415314.5,0.5228423279225743,Medium,61,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
_TnNZcqurCw,20,ATHLEAN-X™,fitness,There's Intensity...Then There's I-N-T-E-N-S-I-T-Y!!,120223,2840,189,36,2.519484624406312,3,19,short,415314.5,0.2894746029815959,Low,52,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wAM5GMfrBSo,20,ATHLEAN-X™,fitness,The Two Supplements EVERYONE Should Be Taking,712140,11096,376,45,1.6109192012806468,4,20,short,415314.5,1.714700546212569,High,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
YRu4bS1CzVs,20,ATHLEAN-X™,fitness,Mike Mentzer’s Greatest Biceps Exercise Ever,572047,9883,238,42,1.76926021812893,3,19,short,415314.5,1.3773826822805368,High,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aabfoy8HbIc,20,ATHLEAN-X™,fitness,How to Get a Chiseled Lower Chest (No Bullsh*t Guide!),281825,8573,423,1319,3.1920518051982616,1,18,long,415314.5,0.6785821347436701,Medium,54,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
MbmBCj711U8,20,ATHLEAN-X™,fitness,Sitting is the New Smoking,117217,4012,150,65,3.550679508944948,3,21,short,415314.5,0.28223671458617505,Low,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag7Dui9Plys,20,ATHLEAN-X™,fitness,The Most EFFECTIVE Total Body Workout (HIT EVERY MUSCLE),369316,12731,639,800,3.6202060024477687,0,19,long,415314.5,0.8892441751973504,Medium,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
SPC37KpFpTU,20,ATHLEAN-X™,fitness,The ONLY 2 Exercises You Need for a Chiseled Chest,559785,22392,185,79,4.0331555865198245,2,18,short,415314.5,1.3478580690055368,High,50,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gLz05PhtlPg,20,ATHLEAN-X™,fitness,The 10 Best Exercises You DIDN’T Do Last Year! (BUT NEED TO),259809,10615,312,906,4.205781939809629,6,19,long,415314.5,0.6255717052980332,Medium,60,12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
-iV1hh4vPEc,20,ATHLEAN-X™,fitness,This Morning Stretch Unlocks Everything (FEEL AMAZING!),344013,10103,118,52,2.9711086499638095,2,20,short,415314.5,0.8283192616679649,Medium,55,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mCahca4wK-4,20,ATHLEAN-X™,fitness,15 Early Signs of Very POOR Health as You Age!,227589,9971,577,1696,4.634670392681545,0,20,long,415314.5,0.5479919434548999,Medium,46,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
zHXfXaofaTk,20,ATHLEAN-X™,fitness,How to Perform Reps for Most Muscle Growth,162180,7243,317,619,4.661487236403995,0,18,long,415314.5,0.39049924816012926,Low,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
LGsS-T-cSEc,20,ATHLEAN-X™,fitness,3 Moves Your Body Is BEGGING You to Do! (UNDO LOST MOBILITY),744507,31867,734,634,4.3788708501061775,6,19,long,415314.5,1.7926342566898097,High,60,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
KKBZeZszOOM,20,ATHLEAN-X™,fitness,How to Train LESS and Get Far Better Results (I'LL PROVE IT),4449443,19512,899,581,0.4587315760646894,0,18,medium,415314.5,10.713430424413305,Viral,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ZkzdgjtUyT8,20,ATHLEAN-X™,fitness,The 6 Most Attractive Muscles on Men (ACCORDING TO WOMEN!),401607,18780,392,115,4.773821173435722,4,20,short,415314.5,0.9669948918229438,Medium,58,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lEHqcWy_2_w,20,ATHLEAN-X™,fitness,How to Fix Knee Pain With SIMPLE Exercise (FOREVER),5227629,13984,400,766,0.2751534204129635,6,19,long,415314.5,12.58715744333511,Viral,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
yBj9H-El4Fc,20,ATHLEAN-X™,fitness,This Will Change How You Do Pushups,252819,6564,77,32,2.6267804239396564,1,16,short,415314.5,0.6087410865741504,Medium,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L5CBFv_xSQc,20,ATHLEAN-X™,fitness,The ONLY 2 Exercises for Peaked Biceps,1676753,18627,303,77,1.1289677131932967,4,19,short,415314.5,4.0373090754115255,Viral,38,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YTkHLAF-jgg,20,ATHLEAN-X™,fitness,How to Get Lean at ANY Age! (PROVEN METHOD),969138,10778,687,1599,1.1830100563593626,0,19,long,415314.5,2.333503886813487,High,43,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
CzJti9nFmoc,20,ATHLEAN-X™,fitness,"The ONLY 2 Dumbbell Lat Exercises You Need (NO, SERIOUSLY!)",1154637,13599,253,213,1.1996844029768663,3,17,medium,415314.5,2.7801509458494706,High,59,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ZJ09graxv8U,20,ATHLEAN-X™,fitness,The Most “Effective” Way to Build Your Chest,722664,22978,401,60,3.235113413702634,4,20,short,415314.5,1.7400403790380543,High,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGkVMg-IciU,20,ATHLEAN-X™,fitness,The Most Important Chest Exercise (DON’T SKIP),330548,3272,67,7,1.010140735989932,1,18,short,415314.5,0.795898048346494,Medium,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v8H9gikBrKQ,20,ATHLEAN-X™,fitness,Muscular Bodies BEFORE Steroids Existed (PICS),173542,5581,233,77,3.35019764667919,4,16,short,415314.5,0.41785682898141047,Low,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eU2y-i7mt5Q,20,ATHLEAN-X™,fitness,5 Stretches Your Body Needs EVERY Morning,1115005,19813,464,537,1.8185568674579937,6,17,medium,415314.5,2.6847244678430444,High,41,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9v8leGpX9O8,20,ATHLEAN-X™,fitness,The ONLY 2 Exercises for Bigger Shoulders,762306,23030,163,70,3.042479004494258,4,21,short,415314.5,1.8354909351828554,High,41,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
XgwXopZadqs,20,ATHLEAN-X™,fitness,"The ONLY 2 Dumbbell Chest Exercises You Need (NO, SERIOUSLY!)",1609969,32918,636,327,2.0841395082762464,0,18,medium,415314.5,3.87650563609024,Viral,61,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Oa1ta2lU3ZI,20,ATHLEAN-X™,fitness,Stop Doing THIS On Lat Pulldowns!,739099,22634,191,74,3.088219575456062,4,21,short,415314.5,1.7796127994567972,High,33,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BmoMGmFwOQo,20,ATHLEAN-X™,fitness,Chest Exercise Tier List (RANKINGS),506874,12992,157,76,2.5941358207365144,0,16,short,415314.5,1.220458231051408,High,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k0I9fFTekas,20,ATHLEAN-X™,fitness,How To STOP Losing Muscle As You Age (IMPORTANT!),1146994,6881,548,1034,0.6476930132154135,3,17,long,415314.5,2.761748024689723,High,49,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
vh32ZTBsSs4,20,ATHLEAN-X™,fitness,How to Get Six Pack Abs (90% RULE),207747,4286,109,65,2.1155540152204364,1,21,short,415314.5,0.5002161012919125,Medium,34,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-7TPSr0-yo4,20,ATHLEAN-X™,fitness,"The ONLY 2 Quad Exercises You Need (NO, SERIOUSLY!)",1222247,13146,586,286,1.123504496227031,6,17,medium,415314.5,2.9429432394005026,High,51,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
F8DErukW4yo,20,ATHLEAN-X™,fitness,How to Fix FLAT Glutes (MAKE THEM ROUND),1140459,11625,356,706,1.0505419309243031,2,17,long,415314.5,2.746012961261887,High,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
A2s4QLmND2E,20,ATHLEAN-X™,fitness,The ONLY 2 Exercises for Chiseled Abs,1765035,74359,399,86,4.23549674652344,6,17,short,415314.5,4.249875696610641,Viral,37,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JA3Ys9v4NyI,20,ATHLEAN-X™,fitness,The ONLY Exercises You Need (MEN OVER 40),4920360,38312,1168,940,0.8023803136355876,0,17,long,415314.5,11.847310893310972,Viral,41,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
tVA7S5_MeqQ,20,ATHLEAN-X™,fitness,How to Build Huge Biceps (ROUND / FULL),517864,16184,257,76,3.1747717547464203,4,20,short,415314.5,1.2469201051251522,High,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fz7wUtKh3gQ,20,ATHLEAN-X™,fitness,The Best Way to Get Lean (FROM ANY BODY FAT LEVEL!),1210022,12389,784,813,1.0886578921705556,0,17,long,415314.5,2.913507715237489,High,51,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
THqN40NcT8M,20,ATHLEAN-X™,fitness,The ONLY 2 Exercises for Thicker Triceps,4096225,116963,533,61,2.8683971217401387,4,15,short,415314.5,9.862947236371472,Viral,40,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Yms9gHkXQf8,20,ATHLEAN-X™,fitness,This Workout Will Completely Change Your Body,1123853,12797,401,554,1.1743528735519682,0,16,medium,415314.5,2.7060288046769374,High,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gvSku8LmMXI,20,ATHLEAN-X™,fitness,The REAL Fake Natty Problem,1055879,24668,2324,761,2.556353521568286,6,17,long,415314.5,2.5423600668890685,High,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
E0fhqFK3agg,20,ATHLEAN-X™,fitness,The ONLY 2 Exercises for Wider Biceps,11282104,625046,1425,59,5.552785189712841,4,17,short,415314.5,27.165206126923092,Viral,37,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IR1TPr6adH8,20,ATHLEAN-X™,fitness,"How to Fix Your ""FLAT"" Chest (PANCAKE PECS!)",235057,8160,300,559,3.5991270202546617,1,18,medium,415314.5,0.565973497193091,Medium,44,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5UF7kGGT0Bs,20,ATHLEAN-X™,fitness,Creatine: The “Steroids” for Your Brain,690794,22197,661,57,3.308945937573285,0,18,short,415314.5,1.6633033520380338,High,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z8T7nGjhXU0,20,ATHLEAN-X™,fitness,The ONLY 2 Lat Exercises You Need for Bigger Lats,494613,13651,94,70,2.778940302822611,3,19,short,415314.5,1.1909360255902455,High,49,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TzWgv2BeITs,20,ATHLEAN-X™,fitness,"How to Fix Your ""FLAT"" Triceps (GUARANTEED)",1257018,9568,328,589,0.7872600074143729,0,16,medium,415314.5,3.02666533434301,Viral,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
QfDqL93fr3A,20,ATHLEAN-X™,fitness,The 3 Greatest Rear Delt Exercises (NOT FLYS!),1210574,33669,227,61,2.7999940524081963,4,18,short,415314.5,2.9148368284757695,High,46,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
